preprocessing,k1,b,query_id,precision_at_10,recall_at_10,average_precision
without_stopwords_with_stemming,0.5,0.75,195,0.1,0.3333333333333333,0.12174940898345155
without_stopwords_with_stemming,0.5,0.75,196,0.2,0.16666666666666666,0.11210585485620533
without_stopwords_with_stemming,0.5,0.75,197,0.2,0.6666666666666666,0.6081871345029239
without_stopwords_with_stemming,0.5,0.75,198,0.3,0.75,0.44293319293319294
without_stopwords_with_stemming,0.5,0.75,199,0.1,0.125,0.0997498140356456
without_stopwords_with_stemming,0.5,0.75,2,0.4,0.16666666666666666,0.24229280275070195
without_stopwords_with_stemming,0.5,0.75,20,0.4,0.4444444444444444,0.4914041094453465
without_stopwords_with_stemming,0.5,0.75,200,0.1,0.3333333333333333,0.1798048048048048
without_stopwords_with_stemming,0.5,0.75,201,0.5,0.3125,0.3347430618619001
without_stopwords_with_stemming,0.5,0.75,202,0.3,0.21428571428571427,0.18103426978745255
without_stopwords_with_stemming,0.5,0.75,203,0.2,0.14285714285714285,0.1338249627177914
without_stopwords_with_stemming,0.5,0.75,204,0.0,0.0,0.041019438418325414
without_stopwords_with_stemming,0.5,0.75,205,0.2,1.0,0.8333333333333333
without_stopwords_with_stemming,0.5,0.75,206,0.2,0.6666666666666666,0.1957724656927844
without_stopwords_with_stemming,0.5,0.75,207,0.1,0.2,0.1306229997989026
without_stopwords_with_stemming,0.5,0.75,208,0.6,1.0,0.5938492063492063
without_stopwords_with_stemming,0.5,0.75,209,0.1,0.08333333333333333,0.13269792788333218
without_stopwords_with_stemming,0.5,0.75,21,0.0,0.0,0.04369481364439074
without_stopwords_with_stemming,0.5,0.75,210,0.2,0.3333333333333333,0.27983680724302995
without_stopwords_with_stemming,0.5,0.75,211,0.1,0.09090909090909091,0.1530732470466843
without_stopwords_with_stemming,0.5,0.75,212,0.5,0.35714285714285715,0.47793625988495514
without_stopwords_with_stemming,0.5,0.75,213,0.5,0.45454545454545453,0.5171897006042433
without_stopwords_with_stemming,0.5,0.75,214,0.1,0.25,0.16232459167241775
without_stopwords_with_stemming,0.5,0.75,215,0.0,0.0,0.04805996472663139
without_stopwords_with_stemming,0.5,0.75,216,0.0,0.0,0.0024875621890547263
without_stopwords_with_stemming,0.5,0.75,217,0.4,0.26666666666666666,0.30902425337157285
without_stopwords_with_stemming,0.5,0.75,218,0.4,0.26666666666666666,0.2605725423138414
without_stopwords_with_stemming,0.5,0.75,219,0.0,0.0,0.03676989835540376
without_stopwords_with_stemming,0.5,0.75,22,0.0,0.0,0.000846740050804403
without_stopwords_with_stemming,0.5,0.75,220,0.2,0.10526315789473684,0.19746349300925714
without_stopwords_with_stemming,0.5,0.75,221,0.3,0.16666666666666666,0.2225817999670131
without_stopwords_with_stemming,0.5,0.75,222,0.6,0.6666666666666666,0.7575813075813076
without_stopwords_with_stemming,0.5,0.75,223,0.3,0.75,0.41346153846153844
without_stopwords_with_stemming,0.5,0.75,224,0.1,0.125,0.11522757859567062
without_stopwords_with_stemming,0.5,0.75,225,0.3,0.125,0.07321873475650796
without_stopwords_with_stemming,0.5,0.75,23,0.4,0.125,0.20420112215666733
without_stopwords_with_stemming,0.5,0.75,24,0.2,0.6666666666666666,0.3541666666666667
without_stopwords_with_stemming,0.5,0.75,25,0.6,0.6666666666666666,0.6900190182298069
without_stopwords_with_stemming,0.5,0.75,26,0.2,0.3333333333333333,0.1996258226016032
without_stopwords_with_stemming,0.5,0.75,27,0.1,0.3333333333333333,0.21507246376811592
without_stopwords_with_stemming,0.5,0.75,28,0.0,0.0,0.004276018099547511
without_stopwords_with_stemming,0.5,0.75,29,0.4,0.4444444444444444,0.4645083848119651
without_stopwords_with_stemming,0.5,0.75,3,0.6,0.75,0.6104610874200427
without_stopwords_with_stemming,0.5,0.75,30,0.2,0.2857142857142857,0.15306581824678564
without_stopwords_with_stemming,0.5,0.75,31,0.0,0.0,0.0009199632014719411
without_stopwords_with_stemming,0.5,0.75,32,0.2,0.3333333333333333,0.08221922026734393
without_stopwords_with_stemming,0.5,0.75,33,0.3,1.0,0.6388888888888888
without_stopwords_with_stemming,0.5,0.75,34,0.2,0.3333333333333333,0.23396538102420453
without_stopwords_with_stemming,0.5,0.75,35,0.0,0.0,0.034336527613371165
without_stopwords_with_stemming,0.5,0.75,36,0.1,0.5,0.5016638935108153
without_stopwords_with_stemming,0.5,0.75,37,0.0,0.0,0.060280665069986354
without_stopwords_with_stemming,0.5,0.75,38,0.1,0.1,0.05955632740690314
without_stopwords_with_stemming,0.5,0.75,39,0.2,0.15384615384615385,0.12292216483578157
without_stopwords_with_stemming,0.5,0.75,4,0.1,0.5,0.537037037037037
without_stopwords_with_stemming,0.5,0.75,40,0.2,0.16666666666666666,0.10943045188791733
without_stopwords_with_stemming,0.5,0.75,41,0.3,1.0,0.7777777777777778
without_stopwords_with_stemming,0.5,0.75,42,0.1,0.2,0.12544011544011544
without_stopwords_with_stemming,0.5,0.75,43,0.4,0.6666666666666666,0.5005856456238135
without_stopwords_with_stemming,0.5,0.75,44,0.0,0.0,0.0020034342315509426
without_stopwords_with_stemming,0.5,0.75,45,0.2,0.16666666666666666,0.20441300176060093
without_stopwords_with_stemming,0.5,0.75,46,0.5,0.3333333333333333,0.4014042848159074
without_stopwords_with_stemming,0.5,0.75,47,0.5,0.35714285714285715,0.39134456049118466
without_stopwords_with_stemming,0.5,0.75,48,0.3,0.2727272727272727,0.25712564868667503
without_stopwords_with_stemming,0.5,0.75,49,0.1,0.5,0.0825
without_stopwords_with_stemming,0.5,0.75,5,0.3,0.75,0.546031746031746
without_stopwords_with_stemming,0.5,0.75,50,0.1,0.16666666666666666,0.058056625664743844
without_stopwords_with_stemming,0.5,0.75,51,0.6,0.6,0.4622433618754239
without_stopwords_with_stemming,0.5,0.75,52,0.3,0.75,0.4714285714285714
without_stopwords_with_stemming,0.5,0.75,53,0.3,0.3,0.32805810891752607
without_stopwords_with_stemming,0.5,0.75,54,0.1,0.1111111111111111,0.11354418265440874
without_stopwords_with_stemming,0.5,0.75,55,0.3,0.3,0.16115728489915243
without_stopwords_with_stemming,0.5,0.75,56,0.2,0.2,0.13550037670262705
without_stopwords_with_stemming,0.5,0.75,57,0.0,0.0,0.059676207077533294
without_stopwords_with_stemming,0.5,0.75,58,0.1,0.1111111111111111,0.14352452425623158
without_stopwords_with_stemming,0.5,0.75,59,0.2,0.5,0.2259355169839492
without_stopwords_with_stemming,0.5,0.75,6,0.1,0.25,0.1601861794752728
without_stopwords_with_stemming,0.5,0.75,60,0.3,0.6,0.37245098039215685
without_stopwords_with_stemming,0.5,0.75,61,0.3,0.6,0.4729166666666666
without_stopwords_with_stemming,0.5,0.75,62,0.0,0.0,0.007764773774827427
without_stopwords_with_stemming,0.5,0.75,63,0.0,0.0,0.047241379310344826
without_stopwords_with_stemming,0.5,0.75,64,0.1,0.5,0.5357142857142857
without_stopwords_with_stemming,0.5,0.75,65,0.2,0.13333333333333333,0.1576086732144812
without_stopwords_with_stemming,0.5,0.75,66,0.1,0.2,0.06731077662280141
without_stopwords_with_stemming,0.5,0.75,67,0.5,0.35714285714285715,0.3179377740227663
without_stopwords_with_stemming,0.5,0.75,68,0.1,0.2,0.058102318771330506
without_stopwords_with_stemming,0.5,0.75,69,0.1,0.2,0.04001003830963718
without_stopwords_with_stemming,0.5,0.75,7,0.2,0.4,0.1493854691041832
without_stopwords_with_stemming,0.5,0.75,70,0.2,0.2,0.08887012070271386
without_stopwords_with_stemming,0.5,0.75,71,0.1,0.125,0.07674279715991549
without_stopwords_with_stemming,0.5,0.75,72,0.1,0.058823529411764705,0.12480262983541231
without_stopwords_with_stemming,0.5,0.75,73,0.7,0.35,0.36890223141251854
without_stopwords_with_stemming,0.5,0.75,74,0.2,0.3333333333333333,0.15129289975781204
without_stopwords_with_stemming,0.5,0.75,75,0.0,0.0,0.020839268686854307
without_stopwords_with_stemming,0.5,0.75,76,0.2,0.2857142857142857,0.14829983647949355
without_stopwords_with_stemming,0.5,0.75,77,0.2,0.3333333333333333,0.34991373360938577
without_stopwords_with_stemming,0.5,0.75,78,0.3,1.0,0.7222222222222222
without_stopwords_with_stemming,0.5,0.75,79,0.0,0.0,0.03845761990731691
without_stopwords_with_stemming,0.5,0.75,8,0.1,0.09090909090909091,0.15052193639241995
without_stopwords_with_stemming,0.5,0.75,80,0.0,0.0,0.012550213892495773
without_stopwords_with_stemming,0.5,0.75,81,0.2,1.0,0.75
without_stopwords_with_stemming,0.5,0.75,82,0.3,0.6,0.2032070335891992
without_stopwords_with_stemming,0.5,0.75,83,0.1,0.25,0.1585760595857172
without_stopwords_with_stemming,0.5,0.75,84,0.4,0.36363636363636365,0.39991356620231316
without_stopwords_with_stemming,0.5,0.75,85,0.1,0.25,0.261810218683459
without_stopwords_with_stemming,0.5,0.75,86,0.2,1.0,0.5833333333333333
without_stopwords_with_stemming,0.5,0.75,87,0.0,0.0,0.011218176794335575
without_stopwords_with_stemming,0.5,0.75,88,0.6,1.0,0.6496031746031746
without_stopwords_with_stemming,0.5,0.75,89,0.2,0.3333333333333333,0.18697968697968695
without_stopwords_with_stemming,0.5,0.75,9,0.3,1.0,0.6388888888888888
without_stopwords_with_stemming,0.5,0.75,90,0.2,0.15384615384615385,0.17675018266759326
without_stopwords_with_stemming,0.5,0.75,91,0.4,0.4444444444444444,0.4417251689181514
without_stopwords_with_stemming,0.5,0.75,92,0.7,0.5384615384615384,0.49026600824952477
without_stopwords_with_stemming,0.5,0.75,93,0.1,1.0,0.5
without_stopwords_with_stemming,0.5,0.75,94,0.6,0.5,0.5587286120374356
without_stopwords_with_stemming,0.5,0.75,95,0.2,1.0,0.3666666666666667
without_stopwords_with_stemming,0.5,0.75,96,0.7,0.5384615384615384,0.44915319800182435
without_stopwords_with_stemming,0.5,0.75,97,0.3,0.3,0.20212174878014544
without_stopwords_with_stemming,0.5,0.75,98,0.0,0.0,0.021119869007945886
without_stopwords_with_stemming,0.5,0.75,99,0.2,0.5,0.25654523172905525
without_stopwords_with_stemming,0.5,1.0,1,0.3,0.10714285714285714,0.1689041808638598
without_stopwords_with_stemming,0.5,1.0,10,0.2,0.25,0.15804380865759782
without_stopwords_with_stemming,0.5,1.0,100,0.3,0.3333333333333333,0.25455044262821225
without_stopwords_with_stemming,0.5,1.0,101,0.5,0.8333333333333334,0.6688492063492064
without_stopwords_with_stemming,0.5,1.0,102,0.2,0.5,0.2610294117647059
without_stopwords_with_stemming,0.5,1.0,103,0.0,0.0,0.039253931488479825
without_stopwords_with_stemming,0.5,1.0,104,0.1,0.2,0.18428581856265572
without_stopwords_with_stemming,0.5,1.0,105,0.3,0.6,0.5433780760626398
without_stopwords_with_stemming,0.5,1.0,106,0.3,0.6,0.5405747126436782
without_stopwords_with_stemming,0.5,1.0,107,0.3,0.42857142857142855,0.2956248669363424
without_stopwords_with_stemming,0.5,1.0,108,0.5,0.7142857142857143,0.8219696969696969
without_stopwords_with_stemming,0.5,1.0,109,0.0,0.0,0.04222906154362443
without_stopwords_with_stemming,0.5,1.0,11,0.2,0.2857142857142857,0.15214096248579007
without_stopwords_with_stemming,0.5,1.0,110,0.1,0.25,0.09697002238147989
without_stopwords_with_stemming,0.5,1.0,111,0.2,0.2857142857142857,0.27902255639097745
without_stopwords_with_stemming,0.5,1.0,112,0.1,0.5,0.28846153846153844
without_stopwords_with_stemming,0.5,1.0,113,0.1,0.25,0.11206079519186317
without_stopwords_with_stemming,0.5,1.0,114,0.1,0.25,0.15095901226888378
without_stopwords_with_stemming,0.5,1.0,115,0.1,0.25,0.03290528973546937
without_stopwords_with_stemming,0.5,1.0,116,0.1,0.2,0.06532934878956456
without_stopwords_with_stemming,0.5,1.0,117,0.0,0.0,0.035759897828863345
without_stopwords_with_stemming,0.5,1.0,118,0.2,0.6666666666666666,0.3655913978494623
without_stopwords_with_stemming,0.5,1.0,119,0.1,1.0,0.5
without_stopwords_with_stemming,0.5,1.0,12,0.2,0.4,0.2552977526888618
without_stopwords_with_stemming,0.5,1.0,120,0.4,0.4444444444444444,0.33416712613121247
without_stopwords_with_stemming,0.5,1.0,121,0.4,0.5714285714285714,0.48046902971715
without_stopwords_with_stemming,0.5,1.0,122,0.5,0.5555555555555556,0.32748801164593266
without_stopwords_with_stemming,0.5,1.0,123,0.0,0.0,0.08888888888888888
without_stopwords_with_stemming,0.5,1.0,124,0.0,0.0,0.0038532599053304117
without_stopwords_with_stemming,0.5,1.0,125,0.3,0.17647058823529413,0.23476389736343548
without_stopwords_with_stemming,0.5,1.0,126,0.2,0.25,0.1585380590948029
without_stopwords_with_stemming,0.5,1.0,127,0.1,0.2,0.08539190347616377
without_stopwords_with_stemming,0.5,1.0,128,0.0,0.0,0.013982779477691595
without_stopwords_with_stemming,0.5,1.0,129,0.4,0.5714285714285714,0.44387477313974594
without_stopwords_with_stemming,0.5,1.0,13,0.0,0.0,0.0027300464228189473
without_stopwords_with_stemming,0.5,1.0,130,0.3,0.6,0.427891156462585
without_stopwords_with_stemming,0.5,1.0,131,0.2,0.25,0.2710872460872461
without_stopwords_with_stemming,0.5,1.0,132,0.6,0.4,0.6483973262146637
without_stopwords_with_stemming,0.5,1.0,133,0.3,0.42857142857142855,0.459631388787399
without_stopwords_with_stemming,0.5,1.0,134,0.1,0.5,0.26515151515151514
without_stopwords_with_stemming,0.5,1.0,135,0.4,0.5,0.5895921888568948
without_stopwords_with_stemming,0.5,1.0,136,0.2,0.6666666666666666,0.4747474747474747
without_stopwords_with_stemming,0.5,1.0,137,0.1,0.25,0.18007816846556138
without_stopwords_with_stemming,0.5,1.0,138,0.1,0.5,0.15
without_stopwords_with_stemming,0.5,1.0,139,0.0,0.0,0.01055851881751432
without_stopwords_with_stemming,0.5,1.0,14,0.2,1.0,0.6111111111111112
without_stopwords_with_stemming,0.5,1.0,140,0.2,0.3333333333333333,0.19112476762863898
without_stopwords_with_stemming,0.5,1.0,141,0.2,0.3333333333333333,0.1895920843289264
without_stopwords_with_stemming,0.5,1.0,142,0.0,0.0,0.08333333333333333
without_stopwords_with_stemming,0.5,1.0,143,0.2,1.0,0.6666666666666666
without_stopwords_with_stemming,0.5,1.0,144,0.4,0.6666666666666666,0.32822622273841784
without_stopwords_with_stemming,0.5,1.0,145,0.3,0.42857142857142855,0.20954434174737305
without_stopwords_with_stemming,0.5,1.0,146,0.2,1.0,0.6666666666666666
without_stopwords_with_stemming,0.5,1.0,147,0.4,0.4,0.28738950157860055
without_stopwords_with_stemming,0.5,1.0,148,0.2,0.3333333333333333,0.1788128443089798
without_stopwords_with_stemming,0.5,1.0,149,0.3,0.2727272727272727,0.34017269406879797
without_stopwords_with_stemming,0.5,1.0,15,0.2,1.0,1.0
without_stopwords_with_stemming,0.5,1.0,150,0.2,1.0,0.8333333333333333
without_stopwords_with_stemming,0.5,1.0,151,0.0,0.0,0.0268934094280086
without_stopwords_with_stemming,0.5,1.0,152,0.0,0.0,0.0169385866643401
without_stopwords_with_stemming,0.5,1.0,153,0.3,0.42857142857142855,0.3347732397367614
without_stopwords_with_stemming,0.5,1.0,154,0.2,1.0,0.6666666666666666
without_stopwords_with_stemming,0.5,1.0,155,0.1,0.16666666666666666,0.14262202848472547
without_stopwords_with_stemming,0.5,1.0,156,0.6,0.42857142857142855,0.4633122861557415
without_stopwords_with_stemming,0.5,1.0,157,0.3,0.07692307692307693,0.2906895737038573
without_stopwords_with_stemming,0.5,1.0,158,0.3,0.375,0.38708783400515934
without_stopwords_with_stemming,0.5,1.0,159,0.2,0.25,0.0751567554378791
without_stopwords_with_stemming,0.5,1.0,16,0.1,0.3333333333333333,0.19126043039086515
without_stopwords_with_stemming,0.5,1.0,160,0.1,0.2,0.12172861826110545
without_stopwords_with_stemming,0.5,1.0,161,0.3,0.5,0.5287072748373058
without_stopwords_with_stemming,0.5,1.0,162,0.2,0.25,0.3126788188291247
without_stopwords_with_stemming,0.5,1.0,163,0.2,0.6666666666666666,0.26883468834688345
without_stopwords_with_stemming,0.5,1.0,164,0.4,0.5,0.4918389724310776
without_stopwords_with_stemming,0.5,1.0,165,0.2,1.0,0.5833333333333333
without_stopwords_with_stemming,0.5,1.0,166,0.0,0.0,0.037722796455827594
without_stopwords_with_stemming,0.5,1.0,167,0.2,1.0,0.8333333333333333
without_stopwords_with_stemming,0.5,1.0,168,0.0,0.0,0.031237985390234525
without_stopwords_with_stemming,0.5,1.0,169,0.2,0.5,0.21610750685809255
without_stopwords_with_stemming,0.5,1.0,17,0.1,0.5,0.5161290322580645
without_stopwords_with_stemming,0.5,1.0,170,0.4,0.6666666666666666,0.6158804101350684
without_stopwords_with_stemming,0.5,1.0,171,0.3,1.0,0.6388888888888888
without_stopwords_with_stemming,0.5,1.0,172,0.4,1.0,0.8875
without_stopwords_with_stemming,0.5,1.0,173,0.2,1.0,1.0
without_stopwords_with_stemming,0.5,1.0,174,0.1,0.2,0.06157063793937574
without_stopwords_with_stemming,0.5,1.0,175,0.1,0.2,0.04751227347177561
without_stopwords_with_stemming,0.5,1.0,176,0.1,0.14285714285714285,0.06031740939236512
without_stopwords_with_stemming,0.5,1.0,177,0.5,1.0,0.7
without_stopwords_with_stemming,0.5,1.0,178,0.2,0.5,0.44658119658119655
without_stopwords_with_stemming,0.5,1.0,179,0.2,0.5,0.2920377867746289
without_stopwords_with_stemming,0.5,1.0,18,0.1,0.3333333333333333,0.3573678641850622
without_stopwords_with_stemming,0.5,1.0,180,0.3,0.42857142857142855,0.4482223658694247
without_stopwords_with_stemming,0.5,1.0,181,0.1,0.2,0.25867212056292793
without_stopwords_with_stemming,0.5,1.0,182,0.2,1.0,0.5833333333333333
without_stopwords_with_stemming,0.5,1.0,183,0.7,0.5384615384615384,0.6159591208734156
without_stopwords_with_stemming,0.5,1.0,184,0.2,0.2857142857142857,0.42981296737057095
without_stopwords_with_stemming,0.5,1.0,185,0.6,0.6666666666666666,0.748241518829754
without_stopwords_with_stemming,0.5,1.0,186,0.2,0.125,0.11725612120917457
without_stopwords_with_stemming,0.5,1.0,187,0.2,0.3333333333333333,0.16726427811833203
without_stopwords_with_stemming,0.5,1.0,188,0.5,0.45454545454545453,0.39927220184449214
without_stopwords_with_stemming,0.5,1.0,189,0.1,0.1111111111111111,0.09137023720361052
without_stopwords_with_stemming,0.5,1.0,19,0.0,0.0,0.04885503689628413
without_stopwords_with_stemming,0.5,1.0,190,0.3,0.6,0.5456766917293232
without_stopwords_with_stemming,0.5,1.0,191,0.3,0.23076923076923078,0.2785727718604828
without_stopwords_with_stemming,0.5,1.0,192,0.3,0.75,0.5048076923076923
without_stopwords_with_stemming,0.5,1.0,193,0.6,0.6666666666666666,0.7988215488215489
without_stopwords_with_stemming,0.5,1.0,194,0.2,0.3333333333333333,0.18061981877771352
without_stopwords_with_stemming,0.5,1.0,195,0.1,0.3333333333333333,0.12247474747474747
without_stopwords_with_stemming,0.5,1.0,196,0.3,0.25,0.12245536041954865
without_stopwords_with_stemming,0.5,1.0,197,0.2,0.6666666666666666,0.6081871345029239
without_stopwords_with_stemming,0.5,1.0,198,0.3,0.75,0.459575947167188
without_stopwords_with_stemming,0.5,1.0,199,0.1,0.125,0.10304863793107481
without_stopwords_with_stemming,0.5,1.0,2,0.5,0.20833333333333334,0.23117991132207708
without_stopwords_with_stemming,0.5,1.0,20,0.4,0.4444444444444444,0.4935747022703544
without_stopwords_with_stemming,0.5,1.0,200,0.1,0.3333333333333333,0.1788982259570495
without_stopwords_with_stemming,0.5,1.0,201,0.5,0.3125,0.31688122729063223
without_stopwords_with_stemming,0.5,1.0,202,0.3,0.21428571428571427,0.19357599683562365
without_stopwords_with_stemming,0.5,1.0,203,0.2,0.14285714285714285,0.122645061333195
without_stopwords_with_stemming,0.5,1.0,204,0.0,0.0,0.041981455121093594
without_stopwords_with_stemming,0.5,1.0,205,0.2,1.0,0.8333333333333333
without_stopwords_with_stemming,0.5,1.0,206,0.2,0.6666666666666666,0.1680035650623886
without_stopwords_with_stemming,0.5,1.0,207,0.1,0.2,0.1344121406171766
without_stopwords_with_stemming,0.5,1.0,208,0.6,1.0,0.5656084656084656
without_stopwords_with_stemming,0.5,1.0,209,0.1,0.08333333333333333,0.13475645834489328
without_stopwords_with_stemming,0.5,1.0,21,0.0,0.0,0.04677355151194503
without_stopwords_with_stemming,0.5,1.0,210,0.3,0.5,0.28476255529047706
without_stopwords_with_stemming,0.5,1.0,211,0.1,0.09090909090909091,0.15584404429900725
without_stopwords_with_stemming,0.5,1.0,212,0.5,0.35714285714285715,0.4772241867960739
without_stopwords_with_stemming,0.5,1.0,213,0.5,0.45454545454545453,0.5164120815153859
without_stopwords_with_stemming,0.5,1.0,214,0.1,0.25,0.16351506786289394
without_stopwords_with_stemming,0.5,1.0,215,0.0,0.0,0.04805996472663139
without_stopwords_with_stemming,0.5,1.0,216,0.0,0.0,0.0024330900243309003
without_stopwords_with_stemming,0.5,1.0,217,0.4,0.26666666666666666,0.32317246795596083
without_stopwords_with_stemming,0.5,1.0,218,0.4,0.26666666666666666,0.2326166100044914
without_stopwords_with_stemming,0.5,1.0,219,0.0,0.0,0.03634795566524074
without_stopwords_with_stemming,0.5,1.0,22,0.0,0.0,0.000846740050804403
without_stopwords_with_stemming,0.5,1.0,220,0.2,0.10526315789473684,0.19595792286899172
without_stopwords_with_stemming,0.5,1.0,221,0.3,0.16666666666666666,0.22043474556423304
without_stopwords_with_stemming,0.5,1.0,222,0.6,0.6666666666666666,0.7431938431938432
without_stopwords_with_stemming,0.5,1.0,223,0.3,0.75,0.37037037037037035
without_stopwords_with_stemming,0.5,1.0,224,0.1,0.125,0.11464729242729885
without_stopwords_with_stemming,0.5,1.0,225,0.2,0.08333333333333333,0.07206441727353247
without_stopwords_with_stemming,0.5,1.0,23,0.4,0.125,0.2094726151119662
without_stopwords_with_stemming,0.5,1.0,24,0.2,0.6666666666666666,0.3525641025641026
without_stopwords_with_stemming,0.5,1.0,25,0.6,0.6666666666666666,0.6727340694731999
without_stopwords_with_stemming,0.5,1.0,26,0.2,0.3333333333333333,0.23026391776391775
without_stopwords_with_stemming,0.5,1.0,27,0.1,0.3333333333333333,0.2286096256684492
without_stopwords_with_stemming,0.5,1.0,28,0.0,0.0,0.004490657022302592
without_stopwords_with_stemming,0.5,1.0,29,0.4,0.4444444444444444,0.46411335578002244
without_stopwords_with_stemming,0.5,1.0,3,0.6,0.75,0.6331744868035192
without_stopwords_with_stemming,0.5,1.0,30,0.2,0.2857142857142857,0.11656087002655131
without_stopwords_with_stemming,0.5,1.0,31,0.0,0.0,0.0009250693802035153
without_stopwords_with_stemming,0.5,1.0,32,0.2,0.3333333333333333,0.08235301780984218
without_stopwords_with_stemming,0.5,1.0,33,0.3,1.0,0.6388888888888888
without_stopwords_with_stemming,0.5,1.0,34,0.2,0.3333333333333333,0.20189196923025132
without_stopwords_with_stemming,0.5,1.0,35,0.0,0.0,0.031495628554452086
without_stopwords_with_stemming,0.5,1.0,36,0.1,0.5,0.501669449081803
without_stopwords_with_stemming,0.5,1.0,37,0.0,0.0,0.061852838519239346
without_stopwords_with_stemming,0.5,1.0,38,0.1,0.1,0.05719424032716636
without_stopwords_with_stemming,0.5,1.0,39,0.2,0.15384615384615385,0.12423558577957675
without_stopwords_with_stemming,0.5,1.0,4,0.1,0.5,0.5344827586206896
without_stopwords_with_stemming,0.5,1.0,40,0.2,0.16666666666666666,0.10321785785981717
without_stopwords_with_stemming,0.5,1.0,41,0.3,1.0,0.7777777777777778
without_stopwords_with_stemming,0.5,1.0,42,0.2,0.4,0.13170612373737373
without_stopwords_with_stemming,0.5,1.0,43,0.4,0.6666666666666666,0.5358030904031733
without_stopwords_with_stemming,0.5,1.0,44,0.0,0.0,0.0020034342315509426
without_stopwords_with_stemming,0.5,1.0,45,0.2,0.16666666666666666,0.2084936586961709
without_stopwords_with_stemming,0.5,1.0,46,0.4,0.26666666666666666,0.38825051492913765
without_stopwords_with_stemming,0.5,1.0,47,0.5,0.35714285714285715,0.39530168561425605
without_stopwords_with_stemming,0.5,1.0,48,0.3,0.2727272727272727,0.24428626789938335
without_stopwords_with_stemming,0.5,1.0,49,0.1,0.5,0.0946843853820598
without_stopwords_with_stemming,0.5,1.0,5,0.3,0.75,0.421031746031746
without_stopwords_with_stemming,0.5,1.0,50,0.1,0.16666666666666666,0.07231723137973138
without_stopwords_with_stemming,0.5,1.0,51,0.6,0.6,0.462811606259595
without_stopwords_with_stemming,0.5,1.0,52,0.3,0.75,0.5185897435897435
without_stopwords_with_stemming,0.5,1.0,53,0.3,0.3,0.33521617092584827
without_stopwords_with_stemming,0.5,1.0,54,0.1,0.1111111111111111,0.10849761392712422
without_stopwords_with_stemming,0.5,1.0,55,0.3,0.3,0.17183868546912023
without_stopwords_with_stemming,0.5,1.0,56,0.2,0.2,0.13823840900710363
without_stopwords_with_stemming,0.5,1.0,57,0.0,0.0,0.05891769452317384
without_stopwords_with_stemming,0.5,1.0,58,0.1,0.1111111111111111,0.14173203608258383
without_stopwords_with_stemming,0.5,1.0,59,0.2,0.5,0.24259410801963993
without_stopwords_with_stemming,0.5,1.0,6,0.1,0.25,0.1588570210692973
without_stopwords_with_stemming,0.5,1.0,60,0.3,0.6,0.34640692640692633
without_stopwords_with_stemming,0.5,1.0,61,0.3,0.6,0.4343400975302815
without_stopwords_with_stemming,0.5,1.0,62,0.0,0.0,0.007814630161455005
without_stopwords_with_stemming,0.5,1.0,63,0.0,0.0,0.04649340472770014
without_stopwords_with_stemming,0.5,1.0,64,0.1,0.5,0.5357142857142857
without_stopwords_with_stemming,0.5,1.0,65,0.3,0.2,0.1683055290419579
without_stopwords_with_stemming,0.5,1.0,66,0.1,0.2,0.08525664986175363
without_stopwords_with_stemming,0.5,1.0,67,0.5,0.35714285714285715,0.42786803357755565
without_stopwords_with_stemming,0.5,1.0,68,0.1,0.2,0.056531997046594916
without_stopwords_with_stemming,0.5,1.0,69,0.0,0.0,0.036591375639806134
without_stopwords_with_stemming,0.5,1.0,7,0.2,0.4,0.15063897880033822
without_stopwords_with_stemming,0.5,1.0,70,0.2,0.2,0.08607664753910198
without_stopwords_with_stemming,0.5,1.0,71,0.1,0.125,0.05203403900766532
without_stopwords_with_stemming,0.5,1.0,72,0.1,0.058823529411764705,0.1292349594271149
without_stopwords_with_stemming,0.5,1.0,73,0.7,0.35,0.36915352780269006
without_stopwords_with_stemming,0.5,1.0,74,0.2,0.3333333333333333,0.15392506431526395
without_stopwords_with_stemming,0.5,1.0,75,0.0,0.0,0.021095225981154108
without_stopwords_with_stemming,0.5,1.0,76,0.2,0.2857142857142857,0.1727136967667218
without_stopwords_with_stemming,0.5,1.0,77,0.2,0.3333333333333333,0.2745899911610098
without_stopwords_with_stemming,0.5,1.0,78,0.3,1.0,0.7222222222222222
without_stopwords_with_stemming,0.5,1.0,79,0.0,0.0,0.04273871949678804
without_stopwords_with_stemming,0.5,1.0,8,0.1,0.09090909090909091,0.15338045836975597
without_stopwords_with_stemming,0.5,1.0,80,0.0,0.0,0.013721954770158733
without_stopwords_with_stemming,0.5,1.0,81,0.2,1.0,0.8333333333333333
without_stopwords_with_stemming,0.5,1.0,82,0.2,0.4,0.1927016129032258
without_stopwords_with_stemming,0.5,1.0,83,0.1,0.25,0.11568621499109599
without_stopwords_with_stemming,0.5,1.0,84,0.4,0.36363636363636365,0.4038846547053537
without_stopwords_with_stemming,0.5,1.0,85,0.1,0.25,0.262594285363048
without_stopwords_with_stemming,0.5,1.0,86,0.2,1.0,0.5833333333333333
without_stopwords_with_stemming,0.5,1.0,87,0.0,0.0,0.011247370746608452
without_stopwords_with_stemming,0.5,1.0,88,0.6,1.0,0.6496031746031746
without_stopwords_with_stemming,0.5,1.0,89,0.2,0.3333333333333333,0.19788930581613506
